Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,"Procedure*Post 1 Item","Procedure*Post 1 Trial Type","Procedure*Post 1 Max Time","Procedure*Post 1 Min Time",Procedure*,"Procedure*Post 1 Text",Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*post1_JOL,Response*post1_RT,Response*post1_RTfirst,Response*post1_RTlast,Response*Focus,Response*post1_Focus
w10108184_ajd,kby8onjr2m,Nick_Dissertation_EX2_EP,1,1,2022-01-13T18:48:48+00:00,6.3339130878448,7,Mixed_Stim.csv,FREQVersionA.csv,"Freq Mixed A","Freq Mixed A",,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of word pairs.",Initial_Instruct,Instruct1,,No,,,,,6249,,,-1,-1,,,,,,,,1
w10108184_ajd,kby8onjr2m,Nick_Dissertation_EX2_EP,1,2,2022-01-13T18:48:58+00:00,9.2441940307617,7,Mixed_Stim.csv,FREQVersionA.csv,"Freq Mixed A","Freq Mixed A",,,,,,0,Instruct,-,5,"As you study, you will be asked to rate how often the words in each pair are used together, using a 0-100 scale.",,Instruct13,,No,,,,,9124,,,-1,-1,,,,,,,,1
w10108184_ajd,kby8onjr2m,Nick_Dissertation_EX2_EP,1,3,2022-01-13T18:49:09+00:00,11.093440771103,7,Mixed_Stim.csv,FREQVersionA.csv,"Freq Mixed A","Freq Mixed A",,,,,,0,Instruct,-,10,"For example, if you are given the pair CAT - DOG, a rating of 0 indicates that the words DOG and CAT are not used together often in language, while a rating of 100 indicates that DOG and CAT are commonly used together.",,Instruct14,,No,,,,,10976,,,-1,-1,,,,,,,,1
w10108184_ajd,kby8onjr2m,Nick_Dissertation_EX2_EP,1,4,2022-01-13T18:49:24+00:00,15.714775085449,7,Mixed_Stim.csv,FREQVersionA.csv,"Freq Mixed A","Freq Mixed A",,,,,,0,Instruct,-,15,"When making your ratings, it is criticial that you use the full range of the scale. You will be disqualified for only giving ratings of 0 or 100! Each word will be displayed on the computer screen for 4 seconds. You will then have 4 seconds to make your rating. The screen will automatically move to the next pair when time is up.",,Instruct15,,No,,,,,15586,,,-1,-1,,,,,,,,1
w10108184_ajd,kby8onjr2m,Nick_Dissertation_EX2_EP,1,5,2022-01-13T18:49:27+00:00,3.0039451122284,7,Mixed_Stim.csv,FREQVersionA.csv,"Freq Mixed A","Freq Mixed A",,,,,,0,Instruct,User,-,"You will now begin the study. Press Enter when you are ready to begin.",,Instruct16,,No,,,,,2906,,,-1,-1,,,,,,,,1
w10108184_ajd,kby8onjr2m,Nick_Dissertation_EX2_EP,1,6,2022-01-13T18:49:37+00:00,9.2499749660492,7,Mixed_Stim.csv,FREQVersionA.csv,"Freq Mixed A","Freq Mixed A",BASEBALL,CATCHER,BUFFER1,Buffer,2,6,Study,4,4,,Study/JOL,BUFFER,6,FREQ,5,5,,"How often are these two words used together?|Type your response on a scale from 0-100 and then press Enter.",4002,,,-1,-1,,,,1,5003,4356,4356,1,1
w10108184_ajd,kby8onjr2m,Nick_Dissertation_EX2_EP,1,7,2022-01-13T18:49:46+00:00,9.2655069828033,7,Mixed_Stim.csv,FREQVersionA.csv,"Freq Mixed A","Freq Mixed A",TREES,GREEN,BUFFER1,Buffer,1,4,Study,4,4,,Study/JOL,BUFFER,4,FREQ,5,5,,"How often are these two words used together?|Type your response on a scale from 0-100 and then press Enter.",4001,,,-1,-1,,,,99,5002,2874,3026,1,1
w10108184_ajd,kby8onjr2m,Nick_Dissertation_EX2_EP,1,8,2022-01-13T18:49:55+00:00,9.2551128864288,7,Mixed_Stim.csv,FREQVersionA.csv,"Freq Mixed A","Freq Mixed A",SPACE,JAM,BUFFER1,Buffer,5,3,Study,4,4,,Study/JOL,BUFFER,3,FREQ,5,5,,"How often are these two words used together?|Type your response on a scale from 0-100 and then press Enter.",4003,,,-1,-1,,,,50,5001,2819,3018,1,1
w10108184_ajd,kby8onjr2m,Nick_Dissertation_EX2_EP,1,9,2022-01-13T18:50:04+00:00,9.25843501091,7,Mixed_Stim.csv,FREQVersionA.csv,"Freq Mixed A","Freq Mixed A",PEANUT,BUTTER,BUFFER1,Buffer,3,2,Study,4,4,,Study/JOL,BUFFER,2,FREQ,5,5,,"How often are these two words used together?|Type your response on a scale from 0-100 and then press Enter.",4003,,,-1,-1,,,,100,5003,2201,2585,1,1
w10108184_ajd,kby8onjr2m,Nick_Dissertation_EX2_EP,1,10,2022-01-13T18:50:14+00:00,9.2523651123047,7,Mixed_Stim.csv,FREQVersionA.csv,"Freq Mixed A","Freq Mixed A",SCARE,HIDE,BUFFER1,Buffer,4,5,Study,4,4,,Study/JOL,BUFFER,5,FREQ,5,5,,"How often are these two words used together?|Type your response on a scale from 0-100 and then press Enter.",4001,,,-1,-1,,,,50,5002,2508,2753,1,1
