"id","Direction","Platform","Response.RT","Scored","Encoding","List_Type"
"w10000509_bb","U","USM",4164,0,"READ","Pure U"
"w10011351","U","USM",8384,0,"READ","Pure U"
"w10016360_akl","U","USM",1511,0,"READ","Pure U"
"w10020014_rhc","U","USM",6324,100,"READ","Pure U"
"w10052476","U","USM",12120,0,"READ","Pure U"
"w10064255","U","USM",2525,100,"READ","Pure U"
"w10081238_kdg","U","USM",24968,0,"READ","Pure U"
"w10082046","U","USM",2761,100,"READ","Pure U"
"w10086368_DNAW","U","USM",8818,0,"READ","Pure U"
"w214163","U","USM",3383,100,"READ","Pure U"
"w217559","U","USM",159702,100,"READ","Pure U"
"w920605_ajd","U","USM",22343,100,"READ","Pure U"
"w959252","U","USM",3476,0,"READ","Pure U"
"w962535","U","USM",4439,100,"READ","Pure U"
"10070643","U","USM",2469,0,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",3016,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",17297,0,"READ","Pure U"
"984021","U","USM",2939,100,"READ","Pure U"
"999552","U","USM",2358,100,"READ","Pure U"
"w10000509_bb","U","USM",9894,0,"READ","Pure U"
"w10011351","U","USM",6951,100,"READ","Pure U"
"w10016360_akl","U","USM",1976,0,"READ","Pure U"
"w10020014_rhc","U","USM",2850,100,"READ","Pure U"
"w10052476","U","USM",4972,100,"READ","Pure U"
"w10064255","U","USM",5277,0,"READ","Pure U"
"w10081238_kdg","U","USM",5138,100,"READ","Pure U"
"w10082046","U","USM",13732,100,"READ","Pure U"
"w10086368_DNAW","U","USM",12513,0,"READ","Pure U"
"w214163","U","USM",4855,0,"READ","Pure U"
"w217559","U","USM",24175,100,"READ","Pure U"
"w920605_ajd","U","USM",22759,0,"READ","Pure U"
"w959252","U","USM",2243,0,"READ","Pure U"
"w959252","U","USM",2212,0,"READ","Pure U"
"w962535","U","USM",1731,100,"READ","Pure U"
"10070643","U","USM",2524,100,"READ","Pure U"
"10109468","U","USM",3788,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",6165,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",5881,100,"READ","Pure U"
"984021","U","USM",2231,0,"READ","Pure U"
"999552","U","USM",2046,0,"READ","Pure U"
"w10000509_bb","U","USM",2206,0,"READ","Pure U"
"w10011351","U","USM",4767,100,"READ","Pure U"
"w10016360_akl","U","USM",2145,0,"READ","Pure U"
"w10016360_akl","U","USM",2231,0,"READ","Pure U"
"w10020014_rhc","U","USM",625,0,"READ","Pure U"
"w10064255","U","USM",4579,0,"READ","Pure U"
"w10081238_kdg","U","USM",8499,0,"READ","Pure U"
"w10082046","U","USM",2430,0,"READ","Pure U"
"w10086368_DNAW","U","USM",2664,100,"READ","Pure U"
"w214163","U","USM",2474,100,"READ","Pure U"
"w217559","U","USM",30353,100,"READ","Pure U"
"w920605_ajd","U","USM",11845,0,"READ","Pure U"
"w959252","U","USM",1829,0,"READ","Pure U"
"w962535","U","USM",6058,100,"READ","Pure U"
"10070643","U","USM",33087,0,"READ","Pure U"
"10109468","U","USM",21751,0,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",4480,100,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",1474,0,"READ","Pure U"
"984021","U","USM",1629,0,"READ","Pure U"
"999552","U","USM",537,0,"READ","Pure U"
"w10000509_bb","U","USM",3752,0,"READ","Pure U"
"w10011351","U","USM",5351,0,"READ","Pure U"
"w10016360_akl","U","USM",2523,0,"READ","Pure U"
"w10020014_rhc","U","USM",977,0,"READ","Pure U"
"w10020014_rhc","U","USM",454,0,"READ","Pure U"
"w10052476","U","USM",2564,0,"READ","Pure U"
"w10064255","U","USM",2787,0,"READ","Pure U"
"w10081238_kdg","U","USM",14271,0,"READ","Pure U"
"w10082046","U","USM",1473,0,"READ","Pure U"
"w10086368_DNAW","U","USM",989,0,"READ","Pure U"
"w214163","U","USM",5047,0,"READ","Pure U"
"w217559","U","USM",13513,100,"READ","Pure U"
"w920605_ajd","U","USM",33034,0,"READ","Pure U"
"w959252","U","USM",1748,0,"READ","Pure U"
"w962535","U","USM",13225,100,"READ","Pure U"
"10070643","U","USM",2929,0,"READ","Pure U"
"10109468","U","USM",5764,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",3476,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",2180,0,"READ","Pure U"
"984021","U","USM",1511,0,"READ","Pure U"
"999552","U","USM",704,0,"READ","Pure U"
"w10000509_bb","U","USM",2727,0,"READ","Pure U"
"w10011351","U","USM",6276,0,"READ","Pure U"
"w10016360_akl","U","USM",1106,0,"READ","Pure U"
"w10020014_rhc","U","USM",1098,0,"READ","Pure U"
"w10052476","U","USM",1138,0,"READ","Pure U"
"w10064255","U","USM",2543,0,"READ","Pure U"
"w10081238_kdg","U","USM",5012,0,"READ","Pure U"
"w10082046","U","USM",3390,100,"READ","Pure U"
"w10082046","U","USM",4916,100,"READ","Pure U"
"w10086368_DNAW","U","USM",14395,100,"READ","Pure U"
"w214163","U","USM",3513,0,"READ","Pure U"
"w920605_ajd","U","USM",24146,0,"READ","Pure U"
"w959252","U","USM",3619,0,"READ","Pure U"
"w962535","U","USM",3187,100,"READ","Pure U"
"w962535","U","USM",6303,100,"READ","Pure U"
"10070643","U","USM",3759,0,"READ","Pure U"
"10109468","U","USM",20288,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",5407,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",15624,0,"READ","Pure U"
"984021","U","USM",2003,0,"READ","Pure U"
"999552","U","USM",551,0,"READ","Pure U"
"w10000509_bb","U","USM",4253,0,"READ","Pure U"
"w10011351","U","USM",9953,0,"READ","Pure U"
"w10016360_akl","U","USM",2588,0,"READ","Pure U"
"w10020014_rhc","U","USM",850,0,"READ","Pure U"
"w10052476","U","USM",3780,0,"READ","Pure U"
"w10064255","U","USM",3616,0,"READ","Pure U"
"w10081238_kdg","U","USM",4977,0,"READ","Pure U"
"w10082046","U","USM",4063,0,"READ","Pure U"
"w10086368_DNAW","U","USM",4668,0,"READ","Pure U"
"w214163","U","USM",6356,0,"READ","Pure U"
"w217559","U","USM",5751,100,"READ","Pure U"
"w920605_ajd","U","USM",48035,0,"READ","Pure U"
"w959252","U","USM",1777,0,"READ","Pure U"
"w962535","U","USM",51867,0,"READ","Pure U"
"10070643","U","USM",2541,0,"READ","Pure U"
"10109468","U","USM",26308,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",7963,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",2356,0,"READ","Pure U"
"984021","U","USM",1020,0,"READ","Pure U"
"999552","U","USM",925,0,"READ","Pure U"
"w10000509_bb","U","USM",3309,0,"READ","Pure U"
"w10011351","U","USM",6092,0,"READ","Pure U"
"w10016360_akl","U","USM",1296,0,"READ","Pure U"
"w10020014_rhc","U","USM",856,0,"READ","Pure U"
"w10052476","U","USM",5209,0,"READ","Pure U"
"w10081238_kdg","U","USM",3569,0,"READ","Pure U"
"w10082046","U","USM",14772,100,"READ","Pure U"
"w10086368_DNAW","U","USM",1334,0,"READ","Pure U"
"w214163","U","USM",3140,0,"READ","Pure U"
"w962535","U","USM",4851,100,"READ","Pure U"
"10070643","U","USM",5819,0,"READ","Pure U"
"10109468","U","USM",15653,0,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",2783,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",7076,100,"READ","Pure U"
"984021","U","USM",4500,100,"READ","Pure U"
"999552","U","USM",682,0,"READ","Pure U"
"w10000509_bb","U","USM",3649,100,"READ","Pure U"
"w10011351","U","USM",8987,0,"READ","Pure U"
"w10016360_akl","U","USM",3021,0,"READ","Pure U"
"w10020014_rhc","U","USM",612,0,"READ","Pure U"
"w10052476","U","USM",21620,100,"READ","Pure U"
"w10064255","U","USM",2033,0,"READ","Pure U"
"w10081238_kdg","U","USM",6503,0,"READ","Pure U"
"w10082046","U","USM",1377,0,"READ","Pure U"
"w10086368_DNAW","U","USM",71053,0,"READ","Pure U"
"w214163","U","USM",3318,0,"READ","Pure U"
"w217559","U","USM",16767,100,"READ","Pure U"
"w920605_ajd","U","USM",18116,0,"READ","Pure U"
"w959252","U","USM",2879,0,"READ","Pure U"
"w962535","U","USM",13139,0,"READ","Pure U"
"10070643","U","USM",2473,0,"READ","Pure U"
"10109468","U","USM",16598,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",2720,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",1598,0,"READ","Pure U"
"984021","U","USM",1416,0,"READ","Pure U"
"999552","U","USM",656,0,"READ","Pure U"
"w10000509_bb","U","USM",3055,0,"READ","Pure U"
"w10011351","U","USM",6657,0,"READ","Pure U"
"w10016360_akl","U","USM",1576,0,"READ","Pure U"
"w10020014_rhc","U","USM",1156,0,"READ","Pure U"
"w10052476","U","USM",11996,0,"READ","Pure U"
"w10064255","U","USM",3830,100,"READ","Pure U"
"w10064255","U","USM",5698,100,"READ","Pure U"
"w10081238_kdg","U","USM",4825,0,"READ","Pure U"
"w10082046","U","USM",18505,100,"READ","Pure U"
"w10086368_DNAW","U","USM",1389,0,"READ","Pure U"
"w217559","U","USM",20466,100,"READ","Pure U"
"w920605_ajd","U","USM",3837,100,"READ","Pure U"
"w959252","U","USM",1381,0,"READ","Pure U"
"w962535","U","USM",11490,100,"READ","Pure U"
"10109468","U","USM",29686,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",8597,0,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",5055,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",2164,0,"READ","Pure U"
"984021","U","USM",770,0,"READ","Pure U"
"999552","U","USM",552,0,"READ","Pure U"
"w10011351","U","USM",11897,0,"READ","Pure U"
"w10016360_akl","U","USM",1578,0,"READ","Pure U"
"w10020014_rhc","U","USM",684,0,"READ","Pure U"
"w10052476","U","USM",21545,100,"READ","Pure U"
"w10064255","U","USM",4464,100,"READ","Pure U"
"w10081238_kdg","U","USM",5588,0,"READ","Pure U"
"w10082046","U","USM",17434,0,"READ","Pure U"
"w10086368_DNAW","U","USM",4258,0,"READ","Pure U"
"w214163","U","USM",2775,0,"READ","Pure U"
"w217559","U","USM",9453,100,"READ","Pure U"
"w920605_ajd","U","USM",5301,100,"READ","Pure U"
"w959252","U","USM",1626,100,"READ","Pure U"
"w962535","U","USM",843,0,"READ","Pure U"
"10070643","U","USM",3880,0,"READ","Pure U"
"10109468","U","USM",9410,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",1862,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",10233,100,"READ","Pure U"
"984021","U","USM",25564,0,"READ","Pure U"
"999552","U","USM",2072,0,"READ","Pure U"
"w10000509_bb","U","USM",5263,0,"READ","Pure U"
"w10011351","U","USM",5843,0,"READ","Pure U"
"w10016360_akl","U","USM",2206,0,"READ","Pure U"
"w10020014_rhc","U","USM",3313,0,"READ","Pure U"
"w10052476","U","USM",10967,0,"READ","Pure U"
"w10064255","U","USM",5093,0,"READ","Pure U"
"w10081238_kdg","U","USM",12635,0,"READ","Pure U"
"w10082046","U","USM",2999,0,"READ","Pure U"
"w10086368_DNAW","U","USM",1392,0,"READ","Pure U"
"w214163","U","USM",4732,0,"READ","Pure U"
"w217559","U","USM",10938,100,"READ","Pure U"
"w920605_ajd","U","USM",11021,0,"READ","Pure U"
"w959252","U","USM",1858,0,"READ","Pure U"
"w962535","U","USM",9110,100,"READ","Pure U"
"10070643","U","USM",5857,0,"READ","Pure U"
"10109468","U","USM",25065,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",4556,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",9165,0,"READ","Pure U"
"984021","U","USM",3123,100,"READ","Pure U"
"999552","U","USM",876,0,"READ","Pure U"
"w10000509_bb","U","USM",5587,0,"READ","Pure U"
"w10011351","U","USM",4722,100,"READ","Pure U"
"w10016360_akl","U","USM",2229,0,"READ","Pure U"
"w10020014_rhc","U","USM",8622,0,"READ","Pure U"
"w10052476","U","USM",5157,0,"READ","Pure U"
"w10064255","U","USM",5789,0,"READ","Pure U"
"w10081238_kdg","U","USM",3929,0,"READ","Pure U"
"w10082046","U","USM",4198,0,"READ","Pure U"
"w10086368_DNAW","U","USM",7457,100,"READ","Pure U"
"w214163","U","USM",4138,0,"READ","Pure U"
"w217559","U","USM",21010,100,"READ","Pure U"
"w920605_ajd","U","USM",20063,100,"READ","Pure U"
"w959252","U","USM",3362,0,"READ","Pure U"
"w962535","U","USM",7985,100,"READ","Pure U"
"10070643","U","USM",21713,0,"READ","Pure U"
"10109468","U","USM",46357,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",8169,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",1949,0,"READ","Pure U"
"984021","U","USM",1471,0,"READ","Pure U"
"999552","U","USM",698,0,"READ","Pure U"
"w10011351","U","USM",5143,0,"READ","Pure U"
"w10016360_akl","U","USM",1641,0,"READ","Pure U"
"w10020014_rhc","U","USM",1074,0,"READ","Pure U"
"w10052476","U","USM",13122,0,"READ","Pure U"
"w10064255","U","USM",2913,0,"READ","Pure U"
"w10081238_kdg","U","USM",3238,0,"READ","Pure U"
"w10082046","U","USM",5542,0,"READ","Pure U"
"w10086368_DNAW","U","USM",7820,0,"READ","Pure U"
"w214163","U","USM",2859,0,"READ","Pure U"
"w217559","U","USM",15715,100,"READ","Pure U"
"w920605_ajd","U","USM",12891,0,"READ","Pure U"
"w959252","U","USM",3263,0,"READ","Pure U"
"w962535","U","USM",22108,100,"READ","Pure U"
"10070643","U","USM",2887,0,"READ","Pure U"
"10109468","U","USM",8911,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",5182,100,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",3451,0,"READ","Pure U"
"984021","U","USM",3923,0,"READ","Pure U"
"999552","U","USM",2756,0,"READ","Pure U"
"w10000509_bb","U","USM",4489,100,"READ","Pure U"
"w10011351","U","USM",8972,100,"READ","Pure U"
"w10016360_akl","U","USM",1520,0,"READ","Pure U"
"w10020014_rhc","U","USM",1386,0,"READ","Pure U"
"w10052476","U","USM",2134,0,"READ","Pure U"
"w10064255","U","USM",10240,0,"READ","Pure U"
"w10081238_kdg","U","USM",9422,0,"READ","Pure U"
"w10082046","U","USM",3319,100,"READ","Pure U"
"w10086368_DNAW","U","USM",4226,0,"READ","Pure U"
"w214163","U","USM",1843,0,"READ","Pure U"
"w217559","U","USM",24656,100,"READ","Pure U"
"w920605_ajd","U","USM",5958,100,"READ","Pure U"
"w959252","U","USM",1995,0,"READ","Pure U"
"w962535","U","USM",313,0,"READ","Pure U"
"10070643","U","USM",3821,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",22021,100,"READ","Pure U"
"984021","U","USM",1097,0,"READ","Pure U"
"w10000509_bb","U","USM",3217,100,"READ","Pure U"
"w10011351","U","USM",6411,0,"READ","Pure U"
"w10016360_akl","U","USM",918,0,"READ","Pure U"
"w10020014_rhc","U","USM",1598,0,"READ","Pure U"
"w10052476","U","USM",6255,0,"READ","Pure U"
"w10064255","U","USM",1342,0,"READ","Pure U"
"w10081238_kdg","U","USM",3719,0,"READ","Pure U"
"w10082046","U","USM",12389,100,"READ","Pure U"
"w10086368_DNAW","U","USM",1002,0,"READ","Pure U"
"w214163","U","USM",2981,0,"READ","Pure U"
"w217559","U","USM",13492,100,"READ","Pure U"
"w920605_ajd","U","USM",8667,100,"READ","Pure U"
"w920605_ajd","U","USM",5586,100,"READ","Pure U"
"w959252","U","USM",2708,0,"READ","Pure U"
"w962535","U","USM",10660,100,"READ","Pure U"
"10070643","U","USM",1837,0,"READ","Pure U"
"10109468","U","USM",28851,0,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",3645,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",6053,100,"READ","Pure U"
"984021","U","USM",852,0,"READ","Pure U"
"999552","U","USM",618,0,"READ","Pure U"
"999552","U","USM",534,0,"READ","Pure U"
"w10000509_bb","U","USM",11612,100,"READ","Pure U"
"w10011351","U","USM",4856,0,"READ","Pure U"
"w10016360_akl","U","USM",1112,0,"READ","Pure U"
"w10020014_rhc","U","USM",716,0,"READ","Pure U"
"w10052476","U","USM",8775,100,"READ","Pure U"
"w10064255","U","USM",3220,0,"READ","Pure U"
"w10081238_kdg","U","USM",3071,0,"READ","Pure U"
"w10082046","U","USM",9281,0,"READ","Pure U"
"w10086368_DNAW","U","USM",3676,100,"READ","Pure U"
"w214163","U","USM",2698,0,"READ","Pure U"
"w217559","U","USM",18561,100,"READ","Pure U"
"w920605_ajd","U","USM",8687,100,"READ","Pure U"
"w959252","U","USM",2526,0,"READ","Pure U"
"w962535","U","USM",6017,100,"READ","Pure U"
"10070643","U","USM",3649,0,"READ","Pure U"
"10109468","U","USM",34052,0,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",3679,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",13231,100,"READ","Pure U"
"984021","U","USM",979,0,"READ","Pure U"
"999552","U","USM",731,0,"READ","Pure U"
"w10000509_bb","U","USM",3679,0,"READ","Pure U"
"w10011351","U","USM",15384,100,"READ","Pure U"
"w10016360_akl","U","USM",2213,0,"READ","Pure U"
"w10020014_rhc","U","USM",1163,0,"READ","Pure U"
"w10052476","U","USM",6738,100,"READ","Pure U"
"w10064255","U","USM",3545,0,"READ","Pure U"
"w10082046","U","USM",40763,0,"READ","Pure U"
"w10086368_DNAW","U","USM",13815,0,"READ","Pure U"
"w217559","U","USM",18674,100,"READ","Pure U"
"w920605_ajd","U","USM",6410,100,"READ","Pure U"
"w959252","U","USM",24442,0,"READ","Pure U"
"w962535","U","USM",13792,100,"READ","Pure U"
"10070643","U","USM",5257,0,"READ","Pure U"
"10109468","U","USM",7840,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",1677,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",12613,100,"READ","Pure U"
"984021","U","USM",2972,0,"READ","Pure U"
"999552","U","USM",619,0,"READ","Pure U"
"w10000509_bb","U","USM",2492,100,"READ","Pure U"
"w10011351","U","USM",8738,0,"READ","Pure U"
"w10016360_akl","U","USM",2331,100,"READ","Pure U"
"w10020014_rhc","U","USM",732,0,"READ","Pure U"
"w10052476","U","USM",17442,0,"READ","Pure U"
"w10064255","U","USM",6775,100,"READ","Pure U"
"w10081238_kdg","U","USM",4857,0,"READ","Pure U"
"w10082046","U","USM",5830,0,"READ","Pure U"
"w10086368_DNAW","U","USM",3502,0,"READ","Pure U"
"w214163","U","USM",3078,0,"READ","Pure U"
"w217559","U","USM",12287,100,"READ","Pure U"
"w920605_ajd","U","USM",46334,0,"READ","Pure U"
"w959252","U","USM",2294,0,"READ","Pure U"
"w962535","U","USM",6625,100,"READ","Pure U"
"10070643","U","USM",1807,0,"READ","Pure U"
"10109468","U","USM",33198,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",2924,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",7320,0,"READ","Pure U"
"984021","U","USM",3030,0,"READ","Pure U"
"999552","U","USM",651,0,"READ","Pure U"
"w10000509_bb","U","USM",4287,0,"READ","Pure U"
"w10011351","U","USM",6709,100,"READ","Pure U"
"w10016360_akl","U","USM",783,0,"READ","Pure U"
"w10020014_rhc","U","USM",21269,0,"READ","Pure U"
"w10052476","U","USM",3222,0,"READ","Pure U"
"w10081238_kdg","U","USM",3338,0,"READ","Pure U"
"w10082046","U","USM",1122,0,"READ","Pure U"
"w10086368_DNAW","U","USM",2312,0,"READ","Pure U"
"w214163","U","USM",2690,0,"READ","Pure U"
"w217559","U","USM",19635,100,"READ","Pure U"
"w920605_ajd","U","USM",14445,0,"READ","Pure U"
"w962535","U","USM",9728,100,"READ","Pure U"
"10070643","U","USM",13664,0,"READ","Pure U"
"10109468","U","USM",9827,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",3980,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",9964,100,"READ","Pure U"
"984021","U","USM",7546,0,"READ","Pure U"
"999552","U","USM",623,0,"READ","Pure U"
"w10000509_bb","U","USM",3257,0,"READ","Pure U"
"w10016360_akl","U","USM",2383,0,"READ","Pure U"
"w10020014_rhc","U","USM",655,0,"READ","Pure U"
"w10052476","U","USM",2941,0,"READ","Pure U"
"w10064255","U","USM",1466,0,"READ","Pure U"
"w10081238_kdg","U","USM",3799,0,"READ","Pure U"
"w10082046","U","USM",3522,0,"READ","Pure U"
"w10086368_DNAW","U","USM",2522,0,"READ","Pure U"
"w214163","U","USM",2503,0,"READ","Pure U"
"w217559","U","USM",9828,100,"READ","Pure U"
"w920605_ajd","U","USM",15799,0,"READ","Pure U"
"w959252","U","USM",1366,0,"READ","Pure U"
"w962535","U","USM",238,0,"READ","Pure U"
"10070643","U","USM",2672,0,"READ","Pure U"
"10109468","U","USM",17249,0,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",2988,0,"READ","Pure U"
"984021","U","USM",1025,0,"READ","Pure U"
"999552","U","USM",1430,0,"READ","Pure U"
"w10000509_bb","U","USM",2741,100,"READ","Pure U"
"w10011351","U","USM",4073,0,"READ","Pure U"
"w10016360_akl","U","USM",1814,0,"READ","Pure U"
"w10020014_rhc","U","USM",590,0,"READ","Pure U"
"w10052476","U","USM",2374,0,"READ","Pure U"
"w10064255","U","USM",2059,0,"READ","Pure U"
"w10081238_kdg","U","USM",7884,0,"READ","Pure U"
"w10082046","U","USM",5934,0,"READ","Pure U"
"w10086368_DNAW","U","USM",67126,0,"READ","Pure U"
"w214163","U","USM",4101,0,"READ","Pure U"
"w217559","U","USM",10776,100,"READ","Pure U"
"w920605_ajd","U","USM",14007,0,"READ","Pure U"
"w959252","U","USM",1682,0,"READ","Pure U"
"w962535","U","USM",936,0,"READ","Pure U"
"10070643","U","USM",2902,0,"READ","Pure U"
"10109468","U","USM",5811,0,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",4275,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",12144,100,"READ","Pure U"
"984021","U","USM",3222,100,"READ","Pure U"
"984021","U","USM",2013,100,"READ","Pure U"
"999552","U","USM",1698,0,"READ","Pure U"
"w10000509_bb","U","USM",5994,0,"READ","Pure U"
"w10011351","U","USM",6228,0,"READ","Pure U"
"w10016360_akl","U","USM",1663,0,"READ","Pure U"
"w10052476","U","USM",8131,0,"READ","Pure U"
"w10064255","U","USM",3385,0,"READ","Pure U"
"w10081238_kdg","U","USM",3411,0,"READ","Pure U"
"w10082046","U","USM",6088,0,"READ","Pure U"
"w214163","U","USM",2709,0,"READ","Pure U"
"w217559","U","USM",7000,100,"READ","Pure U"
"w920605_ajd","U","USM",5511,100,"READ","Pure U"
"w959252","U","USM",1799,0,"READ","Pure U"
"w962535","U","USM",295,0,"READ","Pure U"
"10070643","U","USM",7451,0,"READ","Pure U"
"10109468","U","USM",52941,0,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",3206,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",11168,0,"READ","Pure U"
"984021","U","USM",870,0,"READ","Pure U"
"999552","U","USM",626,0,"READ","Pure U"
"w10000509_bb","U","USM",5221,0,"READ","Pure U"
"w10011351","U","USM",10546,0,"READ","Pure U"
"w10016360_akl","U","USM",885,0,"READ","Pure U"
"w10020014_rhc","U","USM",3510,0,"READ","Pure U"
"w10052476","U","USM",1657,0,"READ","Pure U"
"w10064255","U","USM",6168,0,"READ","Pure U"
"w10081238_kdg","U","USM",5460,0,"READ","Pure U"
"w10082046","U","USM",3511,0,"READ","Pure U"
"w10086368_DNAW","U","USM",32206,0,"READ","Pure U"
"w214163","U","USM",3709,0,"READ","Pure U"
"w217559","U","USM",11091,100,"READ","Pure U"
"w920605_ajd","U","USM",11815,0,"READ","Pure U"
"w959252","U","USM",3466,0,"READ","Pure U"
"w962535","U","USM",520,0,"READ","Pure U"
"10070643","U","USM",3455,0,"READ","Pure U"
"10109468","U","USM",16309,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",3630,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",10226,0,"READ","Pure U"
"999552","U","USM",854,0,"READ","Pure U"
"w10000509_bb","U","USM",9824,0,"READ","Pure U"
"w10011351","U","USM",6673,100,"READ","Pure U"
"w10016360_akl","U","USM",1463,0,"READ","Pure U"
"w10020014_rhc","U","USM",2569,0,"READ","Pure U"
"w10052476","U","USM",21760,0,"READ","Pure U"
"w10064255","U","USM",5712,100,"READ","Pure U"
"w10081238_kdg","U","USM",9572,0,"READ","Pure U"
"w10086368_DNAW","U","USM",12176,0,"READ","Pure U"
"w214163","U","USM",5134,0,"READ","Pure U"
"w217559","U","USM",11049,100,"READ","Pure U"
"w920605_ajd","U","USM",10272,0,"READ","Pure U"
"w959252","U","USM",3680,0,"READ","Pure U"
"w962535","U","USM",538,0,"READ","Pure U"
"10070643","U","USM",2854,0,"READ","Pure U"
"10109468","U","USM",16878,0,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",4139,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",12213,0,"READ","Pure U"
"999552","U","USM",591,0,"READ","Pure U"
"w10000509_bb","U","USM",1603,0,"READ","Pure U"
"w10011351","U","USM",7448,0,"READ","Pure U"
"w10016360_akl","U","USM",1620,0,"READ","Pure U"
"w10020014_rhc","U","USM",1011,0,"READ","Pure U"
"w10052476","U","USM",22453,0,"READ","Pure U"
"w10064255","U","USM",2881,0,"READ","Pure U"
"w10081238_kdg","U","USM",5472,0,"READ","Pure U"
"w10082046","U","USM",1870,0,"READ","Pure U"
"w10086368_DNAW","U","USM",23198,0,"READ","Pure U"
"w214163","U","USM",2951,0,"READ","Pure U"
"w217559","U","USM",16983,100,"READ","Pure U"
"w920605_ajd","U","USM",9062,0,"READ","Pure U"
"w959252","U","USM",1578,0,"READ","Pure U"
"10070643","U","USM",2133,0,"READ","Pure U"
"10109468","U","USM",20801,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",3881,100,"READ","Pure U"
"984021","U","USM",1005,0,"READ","Pure U"
"999552","U","USM",712,0,"READ","Pure U"
"w10000509_bb","U","USM",3009,0,"READ","Pure U"
"w10011351","U","USM",7793,0,"READ","Pure U"
"w10016360_akl","U","USM",2361,0,"READ","Pure U"
"w10020014_rhc","U","USM",1933,0,"READ","Pure U"
"w10052476","U","USM",3593,100,"READ","Pure U"
"w10064255","U","USM",4992,0,"READ","Pure U"
"w10081238_kdg","U","USM",25195,0,"READ","Pure U"
"w10082046","U","USM",10901,100,"READ","Pure U"
"w10086368_DNAW","U","USM",3022,0,"READ","Pure U"
"w214163","U","USM",3146,0,"READ","Pure U"
"w217559","U","USM",17233,100,"READ","Pure U"
"w920605_ajd","U","USM",19462,0,"READ","Pure U"
"w959252","U","USM",3484,0,"READ","Pure U"
"w962535","U","USM",8008,100,"READ","Pure U"
"10070643","U","USM",3123,0,"READ","Pure U"
"10109468","U","USM",13554,0,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",2399,0,"READ","Pure U"
